vuln_id,compiler,compiler_version,vulnerability_type,root_cause,root_cause_detail,description,reported_time,reference
13204,apache/tvm,v0.10.0,Incorrect Preservation of Model Semantics,IR Transformation Errors,"MetaSchedule’s TensorCore schedule rule (lowering to WMMA) can generate a schedule that computes numerically incorrect outputs compared to the original program, causing inference result inconsistency without necessarily crashing.",[Bug] MetaSchedule produce incorrect result when TensorCore is used,2022-10-26T07:03:32Z,https://github.com/apache/tvm/issues/13204
13210,apache/tvm,v0.10.0,CWE-617: Reachable Assertion,Invariant Violations,"In the DNNL BYOC integration, the runtime/module linker attempts to look up an expected generated entry function (e.g., `tvmgen_default_dnnl_main_0`) and hits a hard check `pf != nullptr`, causing a crash when the symbol is absent instead of handling the condition gracefully or validating module contents earlier.",[BYOC][DNNL] Check failed: (pf != nullptr) is false: no such function in module: tvmgen_default_dnnl_main_0,2022-10-27T03:24:10Z,https://github.com/apache/tvm/issues/13210
13222,apache/tvm,v0.10.0,CWE-617: Reachable Assertion,Invariant Violations,"During Relay BYOC lowering for DNNL, the pipeline encounters an unrecognized composite function name (""dnnl.qnn.dense"") but proceeds into constant/metadata module creation without a proper fallback or validation. This leaves the ConstLoaderModuleNode without an entry for a required constant (tvmgen_default_dnnl_main_0_const_0), triggering a fatal TVMError/check failure and crashing compilation.","[BYOC][DNNL] TVMError: Unknown composite function:""dnnl.qnn.dense"" and  Check failed: const_var_ndarray_.count(var) > 0 (0 vs. 0) : ConstLoaderModuleNode is missing entry for constant 'tvmgen_default_dnnl_main_0_const_0' for function 'tvmgen_default_dnnl_main_0'",2022-10-28T01:21:47Z,https://github.com/apache/tvm/issues/13222
13226,apache/tvm,v0.10.0,CWE-704: Incorrect Type Conversion or Cast,Tensor Mapping Defects,"During TIR/LLVM code generation, the return type alignment for a called function is computed or applied incorrectly, leading to an ABI mismatch that can trigger a crash when compiling or executing generated code.",[Bug] Incorrect alignment of return type to called function,2022-10-28T08:48:58Z,https://github.com/apache/tvm/issues/13226
13296,apache/tvm,v0.10.0,Incorrect Preservation of Model Semantics,IR Transformation Errors,"The report indicates that compiling the ssd300_vgg16 model with TVM v0.10.0 produces wrong/inconsistent inference outputs at VM execution, implying a defect in IR lowering/code generation that changes model semantics without necessarily crashing.",[Bug] TVM generates wrong results for ssd300_vgg16,2022-11-04T16:53:49Z,https://github.com/apache/tvm/issues/13296
13379,apache/tvm,v0.10.0,CWE-704: Incorrect Type Conversion or Cast,Backend Inconsistencies,"The CUDA/NVPTX backend emits code that attempts an invalid implicit conversion from the CUDA vector type ""int2"" to ""longlong2"", which is not supported by the CUDA type system, causing compilation to fail/crash during code generation.","[Bug] no suitable user-defined conversion from ""int2"" to ""longlong2"" exists",2022-11-14T18:35:13Z,https://github.com/apache/tvm/issues/13379
13508,apache/tvm,v0.10.0,Improper Control of Compilation Availability,Others,"The report describes excessively long lowering time (TE->TIR / TIR pass pipeline) after a prior change, indicating a performance regression that can be triggered by certain models/programs to cause pathological resource consumption (time), impacting compilation availability.",[Bug] Long lowering time after #13217,2022-11-29T02:08:23Z,https://github.com/apache/tvm/issues/13508
13544,apache/tvm,v0.10.0,CWE-754: Improper Check for Unusual or Exceptional Conditions,Backend Inconsistencies,"During LLVM target lowering/code generation on ROCm, CUDA TOPI code paths are invoked unexpectedly, causing a build-time crash due to improper handling/validation of the selected target backend and associated operator implementations.",error building on rocm while cuda topi is called weirdly,2022-12-03T07:02:57Z,https://github.com/apache/tvm/issues/13544
13545,apache/tvm,v0.10.0,CWE-754: Improper Check for Unusual or Exceptional Conditions,IR Transformation Errors,"A crafted QDQ ONNX model triggers a failure/crash when running the Relay FakeQuantizationToInteger transform (interacting with type inference), indicating missing checks/robust handling for unexpected quantization patterns or types, leading to compilation-time denial of service.",[Bug][FQ2I] Failed to run FakeQuantizationToInteger on QDQ ONNX model,2022-12-03T08:45:34Z,https://github.com/apache/tvm/issues/13545
13626,apache/tvm,v0.10.0,CWE-754: Improper Check for Unusual or Exceptional Conditions,Invariant Violations,"A crafted Relay program triggers a failure in PlanDevices/DeviceDomains unification when creating the debug interpreter, leading to an unhandled error path and process crash (denial of service) instead of graceful rejection or recovery.",[Bug][Relay][Interpreter] Crash when instantiating debug interpreter with a particular program,2022-12-16T00:30:41Z,https://github.com/apache/tvm/issues/13626
13634,apache/tvm,v0.10.0,Incorrect Preservation of Model Semantics,Memory Management Defects,"After calling `set_output_zero_copy`, `GraphModule.get_output` can return an uninitialized tensor instead of the actual computed output, indicating the runtime fails to correctly bind or populate the output buffer in the zero-copy output path, leading to inconsistent/incorrect inference results without an explicit failure.",[Bug] [GraphModule] `get_output` returned unintialized output tensor after `set_output_zero_copy`,2022-12-16T20:50:26Z,https://github.com/apache/tvm/issues/13634
13639,apache/tvm,v0.10.0,Improper Control of Compilation Availability,Memory Management Defects,"Using meta-schedule triggers a runtime/teardown path where CUDA device memory is freed incorrectly (e.g., double-free, freeing an invalid/stale pointer, or freeing after context/module teardown), causing cudaFree() to return an error and crash execution.",[Bug] cudaFree() error when use meta-schedule ,2022-12-17T14:34:05Z,https://github.com/apache/tvm/issues/13639
13678,apache/tvm,v0.10.0,CWE-20: Improper Input Validation,Memory Management Defects,"The runtime API constructs an NDArray from an external DLTensor without sufficiently validating shape/strides/dtype/byte-offset and buffer size consistency, allowing a crafted DLTensor to cause out-of-bounds memory access/corruption and crash during subsequent use.",[RUNTIME] Memory Safety Issue on NDArrary::FromExternalDLTensor,2023-01-01T21:19:02Z,https://github.com/apache/tvm/issues/13678
13695,apache/tvm,v0.10.0,CWE-704: Incorrect Type Conversion or Cast,Tensor Mapping Defects,"The report indicates that a TVMScript produces a “weirdâ€?(unexpected) output after TIR lowering/code generation, consistent with a compiler defect in store emission and/or type-cast handling that changes numerical results without crashing, causing inference result inconsistency and reliability degradation.",[Bug] [TVMScript] Weird output of my script,2023-01-04T10:45:43Z,https://github.com/apache/tvm/issues/13695
13759,apache/tvm,v0.10.0,CWE-754: Improper Check for Unusual or Exceptional Conditions,IR Transformation Errors,"The ONNX importer/Relay graph construction does not correctly handle the aten::index_put operator (or its edge cases), causing a crash when compiling a crafted ONNX model that includes this op, impacting compilation availability.",[Bug] a bug about onnx aten::index_put.,2023-01-11T09:23:04Z,https://github.com/apache/tvm/issues/13759
13796,apache/tvm,v0.10.0,CWE-704: Incorrect Type Conversion or Cast,Numerical Computing Defects,"The issue reports 'weird behaviors' and inference result inconsistency involving Relay sum and cast, indicating the compiler produces outputs that differ from expected model semantics during Relay->TIR/LLVM lowering/codegen (e.g., wrong dtype handling or reduction accumulation/cast placement), causing silent incorrect inference rather than a controlled failure.",[Bug]  Weird behaviors for relay.sum and relay.cast op,2023-01-17T09:54:06Z,https://github.com/apache/tvm/issues/13796
13803,apache/tvm,v0.10.0,Improper Control of Compilation Availability,Memory Management Defects,"The CUDA backend (cuda_code_gen) can emit kernels with incorrect pointer arithmetic or bounds handling, causing generated code to access memory outside allocated buffers, resulting in illegal memory access, crashes, and potential memory corruption when triggered by certain lowered IR/model shapes.",[Bug] code generated by cuda_code_gen may cause illegal memory access,2023-01-18T09:39:45Z,https://github.com/apache/tvm/issues/13803
13805,apache/tvm,v0.10.0,Improper Control of Compilation Availability,Others,"The issue description only states that TOPI tests fail on CI CPU and provides no reproducer, stack trace, failing test case, or code path showing a crash/memory corruption reachable by crafted inputs. As reported, it is a reliability/CI problem rather than a demonstrable exploitable vulnerability.",[CI Problem] TOPI tests on ci_cpu fail,2023-01-18T16:52:31Z,https://github.com/apache/tvm/issues/13805
13957,apache/tvm,v0.10.0,CWE-754: Improper Check for Unusual or Exceptional Conditions,IR Transformation Errors,"The TIR Schedule pass `transform_layout` crashes when given a layout transformation that includes axis separators, indicating missing/insufficient validation and exceptional-condition handling for this input pattern, allowing a crafted schedule/model to trigger a compiler crash (availability impact).",[Bug] Crash when applying transform_layout with axis separator,2023-02-11T05:49:21Z,https://github.com/apache/tvm/issues/13957
13974,apache/tvm,v0.10.0,CWE-754: Improper Check for Unusual or Exceptional Conditions,IR Transformation Errors,"The TIR scheduling/transform pass `transform_layout` does not correctly handle layouts that include axis separators, leading to an internal crash (likely via failed invariant/assertion or unchecked state) when a crafted layout specification is provided, causing compilation to terminate.",[Bug] Crash when applying transform_layout with axis separator,2023-02-13T12:24:54Z,https://github.com/apache/tvm/issues/13974
13976,apache/tvm,v0.10.0,Improper Control of Compilation Availability,Memory Management Defects,"In the TIR StorageRewrite (memory planning) pass, a BufferLoad used only as an argument to builtin::address_of() is not visited/recorded during analysis. This can lead to incorrect buffer liveness/aliasing decisions and wrong memory reuse, causing memory corruption (potentially out-of-bounds writes) when the generated code accesses the misplanned storage.",[Bug][TIR][StorageRewrite] bufferload unvisited when used in builtin::address_of(),2023-02-13T19:32:12Z,https://github.com/apache/tvm/issues/13976
